habitate_score,difficulty_score,suitability_score,repo_id,file_changes,additions,deletions,net_change,test_additions,non_test_additions,is_merge,has_dependency_changes,test_coverage_score,is_behavior_preserving_refactor,commit_month,commit_dow,multi_file,cross_directory,many_directories,has_core_files,large_single_file,multiple_high_additions,directory_count,test_file_count,non_test_file_count,single_file_200plus,multi_file_300plus,has_test_changes,status
0,20.0,40.0,23,3,53,2,51,47,6,0,0,0.89,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,20.0,25.0,23,4,11,10,1,5,6,0,0,0.45,0,1,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
3,10.0,40.0,23,7,19,2,17,10,9,0,0,0.53,0,12,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
28,20.0,25.0,23,4,30,16,14,2,28,0,0,0.07,0,12,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
38,20.0,25.0,23,3,21,10,11,3,18,0,0,0.14,0,12,3,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,5,18,3,15,15,3,0,0,0.83,0,12,2,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,23,2,19,8,11,3,16,0,0,0.16,0,12,2,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,23,3,56,2,54,45,11,0,0,0.8,0,12,3,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
10,0.0,25.0,23,2,51,59,-8,0,51,0,0,0.0,0,12,2,0,0,0,0,0,0,2,0,0,0,0,0,paid_out
31,10.0,55.0,23,9,46,11,35,34,12,0,0,0.74,0,12,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,0.0,25.0,23,1,1,1,0,0,1,0,0,0.0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,too_easy
0,10.0,40.0,23,4,53,0,53,47,6,0,0,0.89,0,11,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,25.0,23,3,7,3,4,0,7,0,0,0.0,0,11,3,0,0,0,0,0,0,2,0,0,0,0,0,too_easy
0,10.0,25.0,23,2,3,1,2,0,3,0,0,0.0,0,11,2,0,0,0,0,0,0,2,0,0,0,0,0,too_easy
0,10.0,40.0,23,4,126,32,94,121,5,0,0,0.96,0,11,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,3,24,14,10,18,6,0,0,0.75,0,11,0,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
17,10.0,40.0,23,4,241,1,240,176,65,0,0,0.73,0,11,4,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,2,128,8,120,128,0,0,0,1.0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
45,0.0,40.0,23,5,31,2,29,0,31,0,0,0.0,0,11,3,1,0,0,0,0,0,2,0,0,0,0,0,paid_out
13,10.0,40.0,23,4,286,125,161,149,137,0,0,0.52,0,11,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
26,20.0,25.0,23,3,35,10,25,15,20,0,0,0.43,0,11,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,20.0,40.0,23,4,42,4,38,34,8,0,0,0.81,0,11,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,6,39,1,38,37,2,0,0,0.95,0,11,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,0.0,25.0,23,3,8,2,6,0,8,0,0,0.0,0,11,4,0,0,0,0,0,0,2,0,0,0,0,0,too_easy
75,10.0,50.0,23,6,385,0,385,4,381,0,0,0.01,0,11,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,23,2,110,0,110,110,0,0,0,1.0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
0,10.0,40.0,23,6,37,0,37,27,10,0,0,0.73,0,11,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
53,10.0,40.0,23,5,3,26,-23,0,3,0,0,0.0,0,11,2,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,20.0,40.0,23,3,155,8,147,145,10,0,0,0.94,0,11,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
1,10.0,40.0,23,3,173,163,10,161,12,0,0,0.93,0,11,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
10,0.0,25.0,23,2,19,17,2,0,19,0,0,0.0,0,11,1,0,0,0,0,0,0,2,0,0,0,0,0,too_easy
16,10.0,40.0,23,5,106,20,86,81,25,0,0,0.76,0,11,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,8,44,8,36,44,0,0,0,1.0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,1,too_easy
0,10.0,40.0,23,1,1,1,0,1,0,0,0,1.0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
0,10.0,40.0,23,3,26,1,25,19,7,0,0,0.73,0,10,0,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
14,20.0,40.0,23,7,163,11,152,131,32,0,0,0.8,0,10,4,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
38,10.0,25.0,23,4,36,1,35,13,23,0,0,0.36,0,10,4,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,25.0,23,2,11,5,6,0,11,0,0,0.0,0,10,3,0,0,0,0,0,0,2,0,0,0,0,0,too_easy
28,10.0,25.0,23,5,3,112,-109,0,3,0,0,0.0,0,10,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
28,10.0,25.0,23,3,3,51,-48,0,3,0,0,0.0,0,10,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
8,10.0,25.0,23,3,4,11,-7,0,4,0,0,0.0,0,10,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
33,10.0,40.0,23,6,7,45,-38,0,7,0,0,0.0,0,10,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,3,49,1,48,34,15,0,0,0.69,0,10,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
36,10.0,35.0,23,12,573,42,531,276,297,0,0,0.48,0,10,1,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
53,10.0,40.0,23,5,77,88,-11,1,76,0,0,0.01,0,10,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
45,10.0,55.0,23,8,127,13,114,79,48,0,0,0.62,0,10,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
24,10.0,25.0,23,9,120,19,101,57,63,0,0,0.48,0,10,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,0.0,23,25,140,105,35,139,1,0,1,0.99,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,paid_out
53,20.0,40.0,23,8,139,98,41,2,137,0,0,0.01,0,10,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
18,20.0,25.0,23,3,5,1,4,2,3,0,0,0.4,0,10,4,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
53,10.0,40.0,23,11,196,184,12,17,179,0,0,0.09,0,9,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,25.0,23,2,3,1,2,0,3,0,0,0.0,0,9,4,0,0,0,0,0,0,2,0,0,0,0,0,too_easy
22,10.0,40.0,23,22,439,21,418,299,140,0,0,0.68,0,9,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,23,9,26,4,22,16,10,0,0,0.62,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
29,10.0,55.0,23,12,153,336,-183,127,26,0,0,0.83,0,9,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,0.0,25.0,23,2,3,0,3,0,3,0,0,0.0,0,9,3,0,0,0,0,0,0,2,0,0,0,0,0,paid_out
0,10.0,40.0,23,1,4,4,0,4,0,0,0,1.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
44,25.0,55.0,23,18,121,320,-199,101,20,0,0,0.83,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,23,2,4,0,4,4,0,0,0,1.0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
63,20.0,40.0,23,6,184,45,139,59,125,0,0,0.32,0,9,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,20.0,40.0,23,8,149,22,127,141,8,0,0,0.95,0,9,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,23,6,72,6,66,58,14,0,0,0.81,0,8,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,3,20,2,18,15,5,0,0,0.75,0,8,0,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,7,21,27,-6,13,8,0,0,0.62,0,8,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,3,25,2,23,15,10,0,0,0.6,0,8,2,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,3,33,6,27,26,7,0,0,0.79,0,8,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
9,10.0,40.0,23,3,201,63,138,128,73,0,0,0.64,0,8,1,0,0,0,0,0,0,2,0,0,0,0,1,paid_out
60,40.0,50.0,23,86,530,459,71,99,431,0,0,0.19,0,8,1,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
28,20.0,25.0,23,6,91,43,48,28,63,0,0,0.31,0,8,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
49,10.0,40.0,23,9,92,17,75,43,49,0,0,0.47,0,8,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,20.0,40.0,23,9,31,3,28,28,3,0,0,0.9,0,8,3,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,3,36,3,33,24,12,0,0,0.67,0,8,0,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,1,1,1,0,1,0,0,0,1.0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
41,20.0,55.0,23,7,130,14,116,97,33,0,0,0.75,0,7,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
43,10.0,55.0,23,19,722,189,533,582,140,0,0,0.81,0,7,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,23,31,2,9431,-9429,2,0,0,0,1.0,0,7,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,23,2,32,1,31,31,1,0,0,0.97,0,7,3,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
24,20.0,25.0,23,3,58,14,44,28,30,0,0,0.48,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
35,50.0,45.0,23,211,17,846,-829,12,5,0,0,0.71,0,6,0,0,1,0,0,0,0,3,0,0,0,0,1,too_easy
16,20.0,25.0,23,4,87,36,51,36,51,0,0,0.41,0,6,5,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
28,20.0,25.0,23,5,40,29,11,15,25,0,0,0.38,0,6,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
32,10.0,55.0,23,7,98,24,74,71,27,0,0,0.72,0,6,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
24,20.0,25.0,23,4,31,7,24,15,16,0,0,0.48,0,6,2,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
53,10.0,55.0,23,10,82,19,63,50,32,0,0,0.61,0,6,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
71,10.0,40.0,23,8,61,6,55,23,38,0,0,0.38,0,6,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
53,10.0,40.0,23,6,19,37,-18,2,17,0,0,0.11,0,6,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
56,25.0,40.0,23,22,259,174,85,117,142,0,0,0.45,0,6,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,19,726,30,696,726,0,0,0,1.0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,1,paid_out
43,10.0,40.0,23,5,21,3,18,8,13,0,0,0.38,0,6,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
20,0.0,25.0,23,2,18,3,15,0,18,0,0,0.0,0,6,2,0,0,0,0,0,0,2,0,0,0,0,0,too_easy
51,5.0,15.0,23,18,410,136,274,32,378,0,0,0.08,1,6,1,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,20.0,40.0,23,4,42,6,36,30,12,0,0,0.71,0,6,4,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
56,40.0,50.0,23,64,315,392,-77,34,281,0,0,0.11,0,6,4,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
71,20.0,40.0,23,14,137,79,58,34,103,0,0,0.25,0,6,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
61,20.0,40.0,23,15,158,77,81,55,103,0,0,0.35,0,6,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
31,20.0,55.0,23,8,184,27,157,138,46,0,0,0.75,0,6,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,23,2,9,0,9,6,3,0,0,0.67,0,6,2,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
45,20.0,55.0,23,16,181,27,154,157,24,0,0,0.87,0,6,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
67,10.0,40.0,23,6,296,46,250,117,179,0,0,0.4,0,6,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,9,83,110,-27,83,0,0,0,1.0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,too_easy
61,10.0,40.0,23,16,208,189,19,44,164,0,0,0.21,0,5,4,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
55,10.0,55.0,23,12,179,12,167,100,79,0,0,0.56,0,5,4,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
68,35.0,50.0,23,40,758,417,341,337,421,0,0,0.44,0,5,4,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
61,10.0,40.0,23,14,55,54,1,18,37,0,0,0.33,0,5,4,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
63,10.0,40.0,23,5,47,1,46,17,30,0,0,0.36,0,5,4,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
12,10.0,40.0,23,6,189,3,186,170,19,0,0,0.9,0,5,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
28,10.0,25.0,23,3,19,71,-52,1,18,0,0,0.05,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
77,25.0,65.0,23,62,2151,59,2092,1611,540,0,0,0.75,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,paid_out
36,10.0,15.0,23,97,1045,705,340,223,822,0,0,0.21,1,5,1,0,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,8,52,54,-2,52,0,0,0,1.0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,1,paid_out
0,10.0,40.0,23,5,38,4,34,38,0,0,0,1.0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,paid_out
0,10.0,40.0,23,5,200,16,184,200,0,0,0,1.0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,too_easy
0,10.0,40.0,23,7,73,55,18,60,13,0,0,0.82,0,5,5,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
46,10.0,55.0,23,8,334,184,150,175,159,0,0,0.52,0,5,3,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
76,40.0,65.0,23,93,1934,1235,699,1143,791,0,0,0.59,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,paid_out
101,45.0,60.0,23,34,981,619,362,224,757,0,0,0.23,0,4,3,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
61,10.0,40.0,23,10,186,168,18,52,134,0,0,0.28,0,4,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
43,10.0,55.0,23,16,126,45,81,79,47,0,0,0.63,0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
10,0.0,25.0,23,1,10,14,-4,0,10,0,0,0.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,too_easy
97,55.0,50.0,23,793,29677,12555,17122,13305,16372,0,0,0.45,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
103,20.0,60.0,23,16,1161,6,1155,272,889,0,0,0.23,0,4,3,1,1,0,0,0,0,3,0,0,0,0,1,paid_out
29,10.0,55.0,23,9,165,317,-152,135,30,0,0,0.82,0,4,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,9,88,9,79,77,11,0,0,0.88,0,4,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
113,40.0,60.0,23,39,2036,1496,540,203,1833,0,0,0.1,0,4,1,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
15,10.0,25.0,23,3,146,68,78,65,81,0,0,0.45,0,3,4,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
55,0.0,15.0,23,5,813,230,583,0,813,0,0,0.0,1,3,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
71,20.0,40.0,23,13,184,136,48,20,164,0,0,0.11,0,3,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
67,10.0,40.0,23,9,242,105,137,65,177,0,0,0.27,0,3,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
61,20.0,40.0,23,8,106,64,42,23,83,0,0,0.22,0,3,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,4,50,0,50,38,12,0,0,0.76,0,3,1,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,132,501,491,10,501,0,0,0,1.0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
0,10.0,40.0,23,193,232,29,203,232,0,0,0,1.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,paid_out
53,10.0,65.0,23,30,891,76,815,676,215,0,0,0.76,0,2,3,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,3,75,4,71,72,3,0,0,0.96,0,2,5,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
25,10.0,25.0,23,4,153,7,146,71,82,0,0,0.46,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
38,10.0,25.0,23,4,17,5,12,1,16,0,0,0.06,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,23,3,26,10,16,6,20,0,0,0.23,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,20.0,40.0,23,3,20,4,16,15,5,0,0,0.75,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
9,20.0,40.0,23,4,104,21,83,67,37,0,0,0.64,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
42,20.0,55.0,23,12,69,12,57,50,19,0,0,0.72,0,1,4,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
35,10.0,40.0,23,4,39,21,18,0,39,0,0,0.0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,too_easy
38,10.0,25.0,23,3,39,5,34,6,33,0,0,0.15,0,12,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
35,10.0,40.0,23,5,41,21,20,0,41,0,0,0.0,0,12,1,1,0,0,0,0,0,2,0,0,0,0,0,too_easy
23,10.0,40.0,23,6,49,3,46,25,24,0,0,0.51,0,12,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
19,10.0,40.0,23,7,67,6,61,44,23,0,0,0.66,0,12,4,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
53,20.0,40.0,23,6,35,14,21,8,27,0,0,0.23,0,12,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,15,20,0,20,20,0,0,0,1.0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,too_easy
20,20.0,40.0,23,3,48,7,41,29,19,0,0,0.6,0,11,2,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,9,20,20,0,16,4,0,0,0.8,0,11,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
18,20.0,25.0,23,3,6,2,4,2,4,0,0,0.33,0,11,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
76,45.0,40.0,23,416,2236,2236,0,751,1485,0,0,0.34,0,10,2,0,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,20.0,40.0,23,4,49,6,43,38,11,0,0,0.78,0,10,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
31,20.0,55.0,23,10,93,152,-59,70,23,0,0,0.75,0,10,3,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
14,10.0,25.0,23,4,41,22,19,20,21,0,0,0.49,0,10,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
2,20.0,40.0,23,4,153,41,112,134,19,0,0,0.88,0,10,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,3,21,1,20,17,4,0,0,0.81,0,9,3,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
56,40.0,30.0,23,157,1,446,-445,0,1,0,0,0.0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,23,3,10,2,8,7,3,0,0,0.7,0,9,0,0,0,0,0,0,0,2,0,0,0,0,1,paid_out
53,20.0,40.0,23,9,43,110,-67,7,36,0,0,0.16,0,9,4,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
51,10.0,50.0,23,7,1847,0,1847,1194,653,0,0,0.65,0,9,3,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,23,5,46,1,45,45,1,0,0,0.98,0,9,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,23,3,46,25,21,43,3,0,0,0.93,0,9,4,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
24,10.0,25.0,23,6,44,0,44,21,23,0,0,0.48,0,9,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
45,10.0,55.0,23,8,126,0,126,77,49,0,0,0.61,0,9,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
12,10.0,40.0,23,3,80,142,-62,45,35,0,0,0.56,0,9,0,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
24,10.0,25.0,23,4,89,11,78,43,46,0,0,0.48,0,8,4,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
28,20.0,25.0,23,6,104,39,65,33,71,0,0,0.32,0,8,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
39,10.0,55.0,23,14,124,3,121,100,24,0,0,0.81,0,8,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,1,1,1,0,1,0,0,0,1.0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
0,10.0,40.0,23,69,2,6016,-6014,2,0,0,0,1.0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
18,10.0,40.0,23,3,78,3,75,53,25,0,0,0.68,0,6,3,0,0,0,0,0,0,2,0,0,0,0,1,paid_out
10,0.0,25.0,23,3,18,20,-2,0,18,0,0,0.0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,too_easy
23,10.0,40.0,23,7,42,8,34,21,21,0,0,0.5,0,5,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
51,20.0,40.0,23,8,272,80,192,116,156,0,0,0.43,0,5,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
15,10.0,25.0,23,4,44,20,24,20,24,0,0,0.45,0,5,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
73,35.0,50.0,23,22,316,211,105,26,290,0,0,0.08,0,5,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
11,10.0,40.0,23,5,608,3,605,565,43,0,0,0.93,0,5,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
11,10.0,40.0,23,4,292,0,292,264,28,0,0,0.9,0,5,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
5,10.0,40.0,23,8,52,90,-38,40,12,0,0,0.77,0,4,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,20.0,40.0,23,6,76,4,72,65,11,0,0,0.86,0,4,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
36,50.0,45.0,23,184,13,493,-480,9,4,0,0,0.69,0,4,1,0,1,0,0,0,0,3,0,0,0,0,1,paid_out
12,20.0,40.0,23,9,70,30,40,38,32,0,0,0.54,0,3,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
3,10.0,40.0,23,7,80,102,-22,68,12,0,0,0.85,0,3,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
71,20.0,40.0,23,10,48,18,30,18,30,0,0,0.38,0,3,4,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,3,19,2,17,15,4,0,0,0.79,0,3,4,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
51,20.0,50.0,23,25,558,408,150,268,290,0,0,0.48,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
69,35.0,40.0,23,45,70,4791,-4721,25,45,0,0,0.36,0,1,1,1,1,0,0,0,0,4,0,0,0,0,1,paid_out
0,10.0,40.0,23,4,24,3,21,20,4,0,0,0.83,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,23,4,66,1,65,59,7,0,0,0.89,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,20.0,40.0,23,3,25,4,21,18,7,0,0,0.72,0,12,1,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
53,0.0,40.0,24,6,46,11,35,0,46,0,0,0.0,0,12,3,1,0,0,0,0,0,2,0,0,0,0,0,too_easy
28,20.0,55.0,24,10,666,207,459,575,91,0,0,0.86,0,12,1,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
53,30.0,40.0,24,7,120,90,30,35,85,0,0,0.29,0,12,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,0.0,25.0,24,1,1,1,0,0,1,0,0,0.0,0,12,2,0,0,0,0,0,0,1,0,0,0,0,0,too_easy
0,10.0,40.0,24,3,161,31,130,161,0,0,0,1.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
37,20.0,55.0,24,7,125,158,-33,68,57,0,0,0.54,0,12,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
42,10.0,25.0,24,4,194,0,194,45,149,0,0,0.23,0,12,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,24,4,55,1,54,46,9,0,0,0.84,0,12,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,30.0,40.0,24,2,31,11,20,23,8,0,0,0.74,0,12,0,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,24,2,30,15,15,26,4,0,0,0.87,0,11,5,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
12,30.0,40.0,24,4,67,20,47,37,30,0,0,0.55,0,11,5,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,30.0,40.0,24,2,5,1,4,3,2,0,0,0.6,0,11,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
14,20.0,40.0,24,4,257,2,255,207,50,0,0,0.81,0,11,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
16,10.0,25.0,24,2,19,9,10,8,11,0,0,0.42,0,11,0,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
53,20.0,40.0,24,5,79,62,17,1,78,0,0,0.01,0,11,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
